sample_id,source_dataset,source_pack,split,defect_group,task_group,defect_type,component_count,connected_component_count,component_types,angle,vertex_count,distance_bin,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
single_rot_v9_0052,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,-10.0,0,,244,-0.0005944192072241256,0.0004825793781589752,-3.5440013408277174e-05,0.000253602150105418,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0053,single_pilot_v9,pilot_v9_topup_rotated_rect,test,single_defect,single_defect,rotated_rect,1,1,rotated_rect,-10.0,0,,237,-0.0005831740688020774,0.0005136584182334021,-3.2586438172919405e-05,0.0002793637874431675,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0054,single_pilot_v9,pilot_v9_topup_rotated_rect,test,single_defect,single_defect,rotated_rect,1,1,rotated_rect,-10.0,0,,239,-0.0006231271444778921,0.0005569660716822346,-3.0157257055400955e-05,0.0002599582297642465,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0055,single_pilot_v9,pilot_v9_topup_rotated_rect,val,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,240,-0.0007286749208738413,0.000525875899104575,-2.3288161176353952e-05,0.0003107565031873361,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0056,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,240,-0.0007745138410892869,0.0006043683867795876,-1.9958986372001154e-05,0.00034131304486505524,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0057,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,240,-0.0005769062376119184,0.00057783092010776,-5.5451920963684974e-06,0.0002951853919514334,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0058,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,240,-0.0006314815722728057,0.0006654216220729403,-1.3330006968638587e-05,0.00028781094281709794,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0059,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,240,-0.0006800491670688148,0.0005712961801658114,-4.761112786987125e-05,0.0002883776809600972,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0060,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,237,-0.0006462313342676617,0.0005113969668925637,-3.067264358951297e-05,0.00025620557879748245,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0061,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,239,-0.00040915856924427814,0.00047675874418367343,9.445764745697673e-07,0.0002061304040301979,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0062,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,238,-0.000662644986807584,0.0006398785563247371,-1.6915152023632625e-05,0.00027967887279438896,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0063,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,244,-0.0005803193595840422,0.00049237743884423,-2.977399021219619e-05,0.0002495017883780316,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0064,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,240,-0.0007483568157223783,0.00043734504955285217,-5.407750081840086e-05,0.0002748472412520379,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0065,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,244,-0.0007758700222789631,0.0005197880967743907,-3.602987849378867e-05,0.0002971934454325077,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0066,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,238,-0.0006531057401385615,0.0005296155042837206,-5.518938059556777e-05,0.0002784334217549386,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0067,single_pilot_v9,pilot_v9_topup_rotated_rect,test,single_defect,single_defect,rotated_rect,1,1,rotated_rect,10.0,0,,239,-0.0005457490932875362,0.00048063048366325095,-2.129743897904094e-06,0.000271972424247811,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0068,single_pilot_v9,pilot_v9_topup_rotated_rect,val,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,239,-0.0007003579104633047,0.0006023269123161979,-5.2246737858614344e-06,0.00033677817864082905,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0069,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,240,-0.0005944160580075842,0.0005925324891857663,-3.4845428563611624e-07,0.0003074416158239815,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0070,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,240,-0.0006988379111031085,0.0006032682674628747,-3.378485428343948e-05,0.0003452638030733799,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0071,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,240,-0.0006236103738990295,0.0005848168672968865,-3.441907351107405e-05,0.0002818753960316577,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0072,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,239,-0.0005523551303940116,0.0006694461532217011,1.1096137152339402e-05,0.00026330975488143024,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0073,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,239,-0.0006794145334101595,0.0005512420656423514,-3.5387285405015815e-05,0.0002930035189007043,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0074,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,239,-0.0005488716736599961,0.0004770102862530429,-2.172951943551257e-05,0.0002402428929907472,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0075,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,239,-0.0005515577714326326,0.0005661052458116058,-2.523904078396428e-05,0.0002855073189338021,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0076,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,239,-0.0005975686973687688,0.0004651786069796084,-2.5755121055100558e-05,0.00026519738724743426,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0077,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,238,-0.0005320650162907348,0.0004087281281410011,-2.5333669650176147e-05,0.00023466905573626073,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0078,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,239,-0.0006764283622065536,0.0005784722309273773,-1.997591188095561e-05,0.0002793233953459699,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0079,single_pilot_v9,pilot_v9_topup_rotated_rect,train,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,239,-0.0005396834139559594,0.0005820762095398626,-2.886436224465052e-05,0.00028524548438323957,True,True,True,True,True,True,single-defect source sample
single_rot_v9_0080,single_pilot_v9,pilot_v9_topup_rotated_rect,test,single_defect,single_defect,rotated_rect,1,1,rotated_rect,30.0,0,,239,-0.0006625124853636332,0.0005834548254764834,-2.9323573593861536e-05,0.0002578228593639138,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0001,single_pilot_v9,pilot_v5_polygon,val,single_defect,single_defect,polygon,1,1,polygon,,4,,225,-0.0018712148858057937,0.001553418008574015,-6.885181258077371e-05,0.0006527657657420995,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0002,single_pilot_v9,pilot_v5_polygon,val,single_defect,single_defect,polygon,1,1,polygon,,5,,422,-0.0019027045319233134,0.001347826240716278,-5.126607341889279e-05,0.0005954610442970129,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0003,single_pilot_v9,pilot_v5_polygon,val,single_defect,single_defect,polygon,1,1,polygon,,6,,390,-0.0014169388490059666,0.0017864567034616536,-2.0763584997630674e-05,0.0006283595195238292,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0004,single_pilot_v9,pilot_v5_polygon,val,single_defect,single_defect,polygon,1,1,polygon,,4,,423,-0.0013923638812388156,0.0012001643712929418,-5.6656903675939174e-05,0.000506565692762411,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0005,single_pilot_v9,pilot_v5_polygon,val,single_defect,single_defect,polygon,1,1,polygon,,5,,439,-0.0019259993864172657,0.002048229151657032,-9.270655040235259e-05,0.0007479140810166547,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0006,single_pilot_v9,pilot_v5_polygon,val,single_defect,single_defect,polygon,1,1,polygon,,6,,209,-0.0014826417816569417,0.0012376779413934271,1.592567935187317e-05,0.0005599732795230725,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0007,single_pilot_v9,pilot_v5_polygon,val,single_defect,single_defect,polygon,1,1,polygon,,4,,503,-0.0017612087825034876,0.0012725842216536945,-5.3992408266603786e-05,0.0005315140581083413,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0008,single_pilot_v9,pilot_v5_polygon,val,single_defect,single_defect,polygon,1,1,polygon,,5,,449,-0.0012657882614052706,0.0011521227436487227,-6.065949678260484e-05,0.000459410089330306,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0009,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,6,,356,-0.00187073984551231,0.0014788644682491685,-4.6713983602846e-05,0.0006984893694556368,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0010,single_pilot_v9,pilot_v5_polygon,val,single_defect,single_defect,polygon,1,1,polygon,,4,,462,-0.0015122853224510502,0.001681924182836737,-1.1336802571873146e-05,0.0006206834630860535,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0011,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,5,,188,-0.001552963767482374,0.0011660887106994496,-2.9552458831205354e-05,0.0004920564034235247,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0012,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,6,,468,-0.0015692895794353493,0.0016263571786254733,-3.5160325219203356e-05,0.0006030941921380803,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0013,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,4,,519,-0.0017050152709061825,0.0015835206165677811,5.395015483221507e-06,0.0007531437082992828,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0014,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,5,,401,-0.0016508341193874488,0.0016409704298162566,2.1965846636716613e-05,0.0005906843427515185,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0015,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,6,,392,-0.0012483339651912324,0.0011328014612943175,-6.031422850162009e-05,0.0004890867823524037,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0016,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,4,,203,-0.0013625193189703599,0.0011753592155017082,-1.7222869595083474e-05,0.0004751319798496687,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0017,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,5,,407,-0.002186996364508105,0.002087724928640578,-5.1061052072648274e-05,0.0008080452203474199,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0018,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,6,,485,-0.0017468644508740088,0.0015721594563254378,-1.6712668236591094e-05,0.0006437068828786138,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0019,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,4,,456,-0.001453680297725935,0.001221270908163494,-1.2022210430604816e-06,0.0005395850215829959,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0020,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,5,,466,-0.0013073305514482887,0.001416759424967608,1.110463077585299e-05,0.0004885191737494008,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0021,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,6,,172,-0.00228594478783827,0.0013107676842537919,-8.363646925083945e-05,0.000707249219510959,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0022,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,4,,454,-0.0016967814423620876,0.0015190590898205149,-1.18198370315222e-05,0.0006343185544627819,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0023,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,5,,411,-0.0014572789565118873,0.001533165675025103,-9.38886539374351e-06,0.0005797351323415783,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0024,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,6,,419,-0.0015236689208043468,0.0012770384924859623,-1.2213504428727369e-06,0.0005085845214072981,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0025,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,4,,508,-0.001612038418461245,0.001580482061797403,-3.35859703045242e-05,0.0007054303697627068,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0026,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,5,,207,-0.00176552422268069,0.0011549542860558066,-5.680460814105968e-05,0.0006360061711866208,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0027,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,6,,394,-0.0015745845869515921,0.0015066302977552425,2.05376986360085e-05,0.0005856328763286299,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0028,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,4,,481,-0.0010948388709771436,0.0010365457963071806,-3.973482144388228e-05,0.0004280502180114544,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0029,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,5,,360,-0.001920274730992314,0.0015844329554373167,-1.5017908754627405e-05,0.0007427076825655081,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0030,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,6,,456,-0.0013326794204102858,0.0013410982595178382,-3.305342681736359e-05,0.0005534608528905452,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0031,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,4,,208,-0.0011888663279728388,0.0011280326586771794,1.9035485736658357e-05,0.0004807276466441758,True,True,True,True,True,True,single-defect source sample
single_poly_p5_0032,single_pilot_v9,pilot_v5_polygon,train,single_defect,single_defect,polygon,1,1,polygon,,5,,468,-0.001525177314249928,0.0013846217767840745,-5.360230540891297e-05,0.0005908231769750374,True,True,True,True,True,True,single-defect source sample
