plan_row_index,base_ordinal,variant_ordinal,base_sample_id,base_source_index,perturb_sample_id,split,defect_type,forward_geometry_type,source_pack,source_sample_id,variant_type,perturb_level,expected_quality_rank,requires_comsol_forward,reference_delta_bz_source,center_x,center_y,width,length,depth,angle_rad,angle_deg,angle_sin,angle_cos,base_center_x,base_center_y,base_width,base_length,base_depth,base_angle_rad,base_angle_deg,geometry_mask_iou_vs_true,geometry_mask_dice_vs_true,area_error_vs_true,pred_mask_area_px,true_mask_area_px,center_delta_m,angle_delta_abs_deg,size_delta_norm,depth_delta_abs_m,perturbation_deltas,geometry_params,geometry_quality_to_true,notes
108,13,4,rot_v9_0008,327,rot_v9_0008__perturb_04_size_scale_large,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_008,size_scale_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0008,-0.0015,0.001,0.0064,0.00492,0.001275,0.3490658503988659,20.0,0.3420201433256687,0.9396926207859084,-0.0015,0.001,0.008,0.006,0.0015,0.3490658503988659,20.0,0.65,0.7878787878787878,0.35,156.0,240.0,0.0,0.0,0.19,0.00022499999999999994,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":0.8500000000000001,""actual_length_scale"":0.82,""actual_width_scale"":0.8,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":0.85,""length_scale"":0.82,""width_scale"":0.8}","{""angle_cos"":0.9396926207859084,""angle_deg"":20.0,""angle_rad"":0.3490658503988659,""angle_sin"":0.3420201433256687,""base_defect_type"":""rotated_rect"",""center_x"":-0.0015,""center_y"":0.001,""depth"":0.001275,""forward_geometry_type"":""rotated_rect"",""length"":0.00492,""units"":""coordinates=m, Bz=T"",""width"":0.0064}","{""angle_delta_abs_deg"":0.0,""area_error"":0.35,""center_delta_m"":0.0,""depth_delta_abs_m"":0.00022499999999999994,""mask_dice"":0.7878787878787878,""mask_iou"":0.65,""pred_area_px"":156.0,""size_delta_norm"":0.19,""true_area_px"":240.0}",requires_real_comsol_forward
109,13,5,rot_v9_0008,327,rot_v9_0008__perturb_05_angle_shift_small,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_008,angle_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0008,-0.0015,0.001,0.008,0.006,0.0015,0.4363323129985824,25.0,0.42261826174069944,0.9063077870366499,-0.0015,0.001,0.008,0.006,0.0015,0.3490658503988659,20.0,0.9354838709677419,0.9666666666666667,0.0,240.0,240.0,0.0,5.0,0.0,0.0,"{""actual_delta_angle_deg"":5.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":5.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.9063077870366499,""angle_deg"":25.0,""angle_rad"":0.4363323129985824,""angle_sin"":0.42261826174069944,""base_defect_type"":""rotated_rect"",""center_x"":-0.0015,""center_y"":0.001,""depth"":0.0015,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":5.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.9666666666666667,""mask_iou"":0.9354838709677419,""pred_area_px"":240.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",requires_real_comsol_forward
110,13,6,rot_v9_0008,327,rot_v9_0008__perturb_06_angle_shift_large,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_008,angle_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0008,-0.0015,0.001,0.008,0.006,0.0015,0.6108652381980153,35.0,0.573576436351046,0.8191520442889918,-0.0015,0.001,0.008,0.006,0.0015,0.3490658503988659,20.0,0.7940074906367042,0.8851774530271399,0.004166666666666667,239.0,240.0,0.0,15.0,0.0,0.0,"{""actual_delta_angle_deg"":15.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":15.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8191520442889918,""angle_deg"":35.0,""angle_rad"":0.6108652381980153,""angle_sin"":0.573576436351046,""base_defect_type"":""rotated_rect"",""center_x"":-0.0015,""center_y"":0.001,""depth"":0.0015,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":15.0,""area_error"":0.004166666666666667,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.8851774530271399,""mask_iou"":0.7940074906367042,""pred_area_px"":239.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",requires_real_comsol_forward
111,13,7,rot_v9_0008,327,rot_v9_0008__perturb_07_mixed_center_size_angle,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_008,mixed_center_size_angle,mixed,3,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0008,0.0,0.002,0.0092,0.00528,0.0016500000000000002,0.5235987755982988,30.0,0.49999999999999994,0.8660254037844387,-0.0015,0.001,0.008,0.006,0.0015,0.3490658503988659,20.0,0.5751633986928104,0.7302904564315352,0.008333333333333333,242.0,240.0,0.0018027756377319948,10.0,0.135,0.00015000000000000018,"{""actual_delta_angle_deg"":10.0,""actual_delta_center_x"":0.0015,""actual_delta_center_y"":0.001,""actual_depth_scale"":1.1,""actual_length_scale"":0.88,""actual_width_scale"":1.15,""delta_angle_deg"":10.0,""delta_center_x"":0.0015,""delta_center_y"":0.001,""depth_scale"":1.1,""length_scale"":0.88,""width_scale"":1.15}","{""angle_cos"":0.8660254037844387,""angle_deg"":30.0,""angle_rad"":0.5235987755982988,""angle_sin"":0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":0.0,""center_y"":0.002,""depth"":0.0016500000000000002,""forward_geometry_type"":""rotated_rect"",""length"":0.00528,""units"":""coordinates=m, Bz=T"",""width"":0.0092}","{""angle_delta_abs_deg"":10.0,""area_error"":0.008333333333333333,""center_delta_m"":0.0018027756377319948,""depth_delta_abs_m"":0.00015000000000000018,""mask_dice"":0.7302904564315352,""mask_iou"":0.5751633986928104,""pred_area_px"":242.0,""size_delta_norm"":0.135,""true_area_px"":240.0}",requires_real_comsol_forward
112,14,0,rot_v9_0070,389,rot_v9_0070__perturb_00_true_geometry_reference,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_070,true_geometry_reference,reference,0,false,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0070,0.003,0.001,0.008,0.006,0.001,0.5235987755982988,30.0,0.49999999999999994,0.8660254037844387,0.003,0.001,0.008,0.006,0.001,0.5235987755982988,30.0,1.0,1.0,0.0,240.0,240.0,0.0,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8660254037844387,""angle_deg"":30.0,""angle_rad"":0.5235987755982988,""angle_sin"":0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":0.003,""center_y"":0.001,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":1.0,""mask_iou"":1.0,""pred_area_px"":240.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",true_geometry_reference_reuses_original_delta_bz
113,14,1,rot_v9_0070,389,rot_v9_0070__perturb_01_center_shift_small,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_070,center_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0070,0.0022500000000000003,0.0005,0.008,0.006,0.001,0.5235987755982988,30.0,0.49999999999999994,0.8660254037844387,0.003,0.001,0.008,0.006,0.001,0.5235987755982988,30.0,0.7814814814814814,0.8773388773388774,0.004166666666666667,241.0,240.0,0.0009013878188659972,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":-0.0007499999999999998,""actual_delta_center_y"":-0.0005,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":-0.00075,""delta_center_y"":-0.0005,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8660254037844387,""angle_deg"":30.0,""angle_rad"":0.5235987755982988,""angle_sin"":0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":0.0022500000000000003,""center_y"":0.0005,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":0.0,""area_error"":0.004166666666666667,""center_delta_m"":0.0009013878188659972,""depth_delta_abs_m"":0.0,""mask_dice"":0.8773388773388774,""mask_iou"":0.7814814814814814,""pred_area_px"":241.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",requires_real_comsol_forward
114,14,2,rot_v9_0070,389,rot_v9_0070__perturb_02_center_shift_large,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_070,center_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0070,0.005,0.0024000000000000002,0.008,0.006,0.001,0.5235987755982988,30.0,0.49999999999999994,0.8660254037844387,0.003,0.001,0.008,0.006,0.001,0.5235987755982988,30.0,0.503125,0.6694386694386695,0.004166666666666667,241.0,240.0,0.002441311123146741,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.002,""actual_delta_center_y"":0.0014000000000000002,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.002,""delta_center_y"":0.0014,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8660254037844387,""angle_deg"":30.0,""angle_rad"":0.5235987755982988,""angle_sin"":0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":0.005,""center_y"":0.0024000000000000002,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":0.0,""area_error"":0.004166666666666667,""center_delta_m"":0.002441311123146741,""depth_delta_abs_m"":0.0,""mask_dice"":0.6694386694386695,""mask_iou"":0.503125,""pred_area_px"":241.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",requires_real_comsol_forward
115,14,3,rot_v9_0070,389,rot_v9_0070__perturb_03_size_scale_small,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_070,size_scale_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0070,0.003,0.001,0.00736,0.005580000000000001,0.0010600000000000002,0.5235987755982988,30.0,0.49999999999999994,0.8660254037844387,0.003,0.001,0.008,0.006,0.001,0.5235987755982988,30.0,0.85,0.918918918918919,0.15,204.0,240.0,0.0,0.0,0.07499999999999994,6.000000000000016e-05,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.06,""actual_length_scale"":0.9300000000000002,""actual_width_scale"":0.92,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.06,""length_scale"":0.93,""width_scale"":0.92}","{""angle_cos"":0.8660254037844387,""angle_deg"":30.0,""angle_rad"":0.5235987755982988,""angle_sin"":0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":0.003,""center_y"":0.001,""depth"":0.0010600000000000002,""forward_geometry_type"":""rotated_rect"",""length"":0.005580000000000001,""units"":""coordinates=m, Bz=T"",""width"":0.00736}","{""angle_delta_abs_deg"":0.0,""area_error"":0.15,""center_delta_m"":0.0,""depth_delta_abs_m"":6.000000000000016e-05,""mask_dice"":0.918918918918919,""mask_iou"":0.85,""pred_area_px"":204.0,""size_delta_norm"":0.07499999999999994,""true_area_px"":240.0}",requires_real_comsol_forward
116,14,4,rot_v9_0070,389,rot_v9_0070__perturb_04_size_scale_large,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_070,size_scale_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0070,0.003,0.001,0.00976,0.0072,0.00085,0.5235987755982988,30.0,0.49999999999999994,0.8660254037844387,0.003,0.001,0.008,0.006,0.001,0.5235987755982988,30.0,0.6779661016949152,0.8080808080808081,0.475,354.0,240.0,0.0,0.0,0.20999999999999994,0.00015000000000000007,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":0.85,""actual_length_scale"":1.2,""actual_width_scale"":1.22,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":0.85,""length_scale"":1.2,""width_scale"":1.22}","{""angle_cos"":0.8660254037844387,""angle_deg"":30.0,""angle_rad"":0.5235987755982988,""angle_sin"":0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":0.003,""center_y"":0.001,""depth"":0.00085,""forward_geometry_type"":""rotated_rect"",""length"":0.0072,""units"":""coordinates=m, Bz=T"",""width"":0.00976}","{""angle_delta_abs_deg"":0.0,""area_error"":0.475,""center_delta_m"":0.0,""depth_delta_abs_m"":0.00015000000000000007,""mask_dice"":0.8080808080808081,""mask_iou"":0.6779661016949152,""pred_area_px"":354.0,""size_delta_norm"":0.20999999999999994,""true_area_px"":240.0}",requires_real_comsol_forward
117,14,5,rot_v9_0070,389,rot_v9_0070__perturb_05_angle_shift_small,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_070,angle_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0070,0.003,0.001,0.008,0.006,0.001,0.6108652381980153,35.0,0.573576436351046,0.8191520442889918,0.003,0.001,0.008,0.006,0.001,0.5235987755982988,30.0,0.928,0.9626556016597511,0.008333333333333333,242.0,240.0,0.0,5.0,0.0,0.0,"{""actual_delta_angle_deg"":5.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":5.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8191520442889918,""angle_deg"":35.0,""angle_rad"":0.6108652381980153,""angle_sin"":0.573576436351046,""base_defect_type"":""rotated_rect"",""center_x"":0.003,""center_y"":0.001,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":5.0,""area_error"":0.008333333333333333,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.9626556016597511,""mask_iou"":0.928,""pred_area_px"":242.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",requires_real_comsol_forward
118,14,6,rot_v9_0070,389,rot_v9_0070__perturb_06_angle_shift_large,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_070,angle_shift_large,large,2,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0070,0.003,0.001,0.008,0.006,0.001,0.6108652381980153,35.0,0.573576436351046,0.8191520442889918,0.003,0.001,0.008,0.006,0.001,0.5235987755982988,30.0,0.928,0.9626556016597511,0.008333333333333333,242.0,240.0,0.0,5.0,0.0,0.0,"{""actual_delta_angle_deg"":5.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":15.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8191520442889918,""angle_deg"":35.0,""angle_rad"":0.6108652381980153,""angle_sin"":0.573576436351046,""base_defect_type"":""rotated_rect"",""center_x"":0.003,""center_y"":0.001,""depth"":0.001,""forward_geometry_type"":""rotated_rect"",""length"":0.006,""units"":""coordinates=m, Bz=T"",""width"":0.008}","{""angle_delta_abs_deg"":5.0,""area_error"":0.008333333333333333,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":0.9626556016597511,""mask_iou"":0.928,""pred_area_px"":242.0,""size_delta_norm"":0.0,""true_area_px"":240.0}",requires_real_comsol_forward
119,14,7,rot_v9_0070,389,rot_v9_0070__perturb_07_mixed_center_size_angle,train,rotated_rect,rotated_rect,pilot_v9_topup_rotated_rect,sample_topup_070,mixed_center_size_angle,mixed,3,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_v9_0070,0.0015,0.002,0.00688,0.00528,0.0009000000000000001,0.3490658503988659,20.0,0.3420201433256687,0.9396926207859084,0.003,0.001,0.008,0.006,0.001,0.5235987755982988,30.0,0.46875,0.6382978723404256,0.2375,183.0,240.0,0.0018027756377319948,10.0,0.13000000000000003,9.999999999999994e-05,"{""actual_delta_angle_deg"":-10.0,""actual_delta_center_x"":-0.0015,""actual_delta_center_y"":0.001,""actual_depth_scale"":0.9,""actual_length_scale"":0.88,""actual_width_scale"":0.86,""delta_angle_deg"":-10.0,""delta_center_x"":-0.0015,""delta_center_y"":0.001,""depth_scale"":0.9,""length_scale"":0.88,""width_scale"":0.86}","{""angle_cos"":0.9396926207859084,""angle_deg"":20.0,""angle_rad"":0.3490658503988659,""angle_sin"":0.3420201433256687,""base_defect_type"":""rotated_rect"",""center_x"":0.0015,""center_y"":0.002,""depth"":0.0009000000000000001,""forward_geometry_type"":""rotated_rect"",""length"":0.00528,""units"":""coordinates=m, Bz=T"",""width"":0.00688}","{""angle_delta_abs_deg"":10.0,""area_error"":0.2375,""center_delta_m"":0.0018027756377319948,""depth_delta_abs_m"":9.999999999999994e-05,""mask_dice"":0.6382978723404256,""mask_iou"":0.46875,""pred_area_px"":183.0,""size_delta_norm"":0.13000000000000003,""true_area_px"":240.0}",requires_real_comsol_forward
120,15,0,rot_p3_0039,238,rot_p3_0039__perturb_00_true_geometry_reference,train,rotated_rect,rotated_rect,pilot_v3_rotated_rect,sample_048,true_geometry_reference,reference,0,false,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_p3_0039,0.003,0.0,0.016,0.007,0.0025,0.5235987755982988,30.0,0.49999999999999994,0.8660254037844387,0.003,0.0,0.016,0.007,0.0025,0.5235987755982988,30.0,1.0,1.0,0.0,560.0,560.0,0.0,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0,""actual_delta_center_y"":0.0,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.0,""delta_center_y"":0.0,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8660254037844387,""angle_deg"":30.0,""angle_rad"":0.5235987755982988,""angle_sin"":0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":0.003,""center_y"":0.0,""depth"":0.0025,""forward_geometry_type"":""rotated_rect"",""length"":0.007,""units"":""coordinates=m, Bz=T"",""width"":0.016}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0,""center_delta_m"":0.0,""depth_delta_abs_m"":0.0,""mask_dice"":1.0,""mask_iou"":1.0,""pred_area_px"":560.0,""size_delta_norm"":0.0,""true_area_px"":560.0}",true_geometry_reference_reuses_original_delta_bz
121,15,1,rot_p3_0039,238,rot_p3_0039__perturb_01_center_shift_small,train,rotated_rect,rotated_rect,pilot_v3_rotated_rect,sample_048,center_shift_small,small,1,true,comsol_single_defect_multiline_forward_pack_v1_pilot_v9_balanced_single_defect.npz:rot_p3_0039,0.00375,0.0005,0.016,0.007,0.0025,0.5235987755982988,30.0,0.49999999999999994,0.8660254037844387,0.003,0.0,0.016,0.007,0.0025,0.5235987755982988,30.0,0.8777219430485762,0.9348795718108831,0.0017857142857142857,561.0,560.0,0.0009013878188659972,0.0,0.0,0.0,"{""actual_delta_angle_deg"":0.0,""actual_delta_center_x"":0.0007499999999999998,""actual_delta_center_y"":0.0005,""actual_depth_scale"":1.0,""actual_length_scale"":1.0,""actual_width_scale"":1.0,""delta_angle_deg"":0.0,""delta_center_x"":0.00075,""delta_center_y"":0.0005,""depth_scale"":1.0,""length_scale"":1.0,""width_scale"":1.0}","{""angle_cos"":0.8660254037844387,""angle_deg"":30.0,""angle_rad"":0.5235987755982988,""angle_sin"":0.49999999999999994,""base_defect_type"":""rotated_rect"",""center_x"":0.00375,""center_y"":0.0005,""depth"":0.0025,""forward_geometry_type"":""rotated_rect"",""length"":0.007,""units"":""coordinates=m, Bz=T"",""width"":0.016}","{""angle_delta_abs_deg"":0.0,""area_error"":0.0017857142857142857,""center_delta_m"":0.0009013878188659972,""depth_delta_abs_m"":0.0,""mask_dice"":0.9348795718108831,""mask_iou"":0.8777219430485762,""pred_area_px"":561.0,""size_delta_norm"":0.0,""true_area_px"":560.0}",requires_real_comsol_forward
