sample_id,source_pack,source_sample_id,split,defect_type,center_x,center_y,width,length,depth,angle_deg,vertex_count,polygon_area,n_lines,signal_length,signal_shape,mask_shape,mask_area,delta_bz_min,delta_bz_max,delta_bz_mean,delta_bz_std,has_bz_no_defect,has_bz_defect,has_delta_bz,has_mask,has_coords,delta_matches_defect_minus_reference,notes
rot_p3_0029,pilot_v3_rotated_rect,sample_036,train,rotated_rect,-0.003,0.0,0.008,0.006,0.0025,30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0011159541074096297,0.0008498126278068271,-5.363727024614134e-06,0.0003853354489794609,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0030,pilot_v3_rotated_rect,sample_037,train,rotated_rect,0.0,-0.001,0.012,0.009,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",541,-0.0019037916810334323,0.0020861430814927925,-3.174005235797858e-05,0.0007731056503984083,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0031,pilot_v3_rotated_rect,sample_038,train,rotated_rect,0.003,0.001,0.016,0.007,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",558,-0.0014534765159695943,0.0015466932152726448,-7.812315323151107e-05,0.0006719820981616098,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0032,pilot_v3_rotated_rect,sample_040,train,rotated_rect,0.0015,-0.001,0.014,0.008,0.0025,-10.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.0014470459026303328,0.0014207720361627428,-7.538244678196294e-05,0.0005627862900809532,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0033,pilot_v3_rotated_rect,sample_041,train,rotated_rect,-0.003,0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0019003090380124241,0.0013624747581718474,-3.137935458666331e-05,0.0006986354167646968,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0034,pilot_v3_rotated_rect,sample_042,train,rotated_rect,0.0,0.0,0.012,0.009,0.0015,30.0,0,,3,201,"(3, 201)","(64, 128)",540,-0.0016986590356963883,0.0016590343600459234,-6.22253079889003e-06,0.0006519588169092599,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0035,pilot_v3_rotated_rect,sample_043,train,rotated_rect,0.003,-0.001,0.016,0.007,0.002,20.0,0,,3,201,"(3, 201)","(64, 128)",562,-0.0014037728698826572,0.0016123313720165541,-3.647848193645001e-05,0.0005588845437302086,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0036,pilot_v3_rotated_rect,sample_045,train,rotated_rect,0.0015,0.0,0.014,0.008,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.0018190080669641408,0.0020481056004453616,-2.6858911115838072e-05,0.0007796051668362197,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0037,pilot_v3_rotated_rect,sample_046,train,rotated_rect,-0.003,-0.001,0.008,0.006,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0015660893280945182,0.0014791895422523234,-9.613570022965315e-06,0.0006213950141683522,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0038,pilot_v3_rotated_rect,sample_047,train,rotated_rect,0.0,0.001,0.012,0.009,0.002,10.0,0,,3,201,"(3, 201)","(64, 128)",539,-0.00163698253656235,0.0016424521555004688,-3.0891065166249234e-05,0.0005842112523193701,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0039,pilot_v3_rotated_rect,sample_048,train,rotated_rect,0.003,0.0,0.016,0.007,0.0025,30.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.0014322095116392067,0.001362437107402038,-5.38300063201907e-05,0.0005394256192053402,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0040,pilot_v3_rotated_rect,sample_050,test,rotated_rect,0.0015,0.001,0.014,0.008,0.0015,-30.0,0,,3,201,"(3, 201)","(64, 128)",559,-0.0014520479072649853,0.001697254338235698,1.4802995013122756e-05,0.0007095592052206129,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0041,pilot_v3_rotated_rect,sample_051,test,rotated_rect,-0.003,0.0,0.008,0.006,0.002,-20.0,0,,3,201,"(3, 201)","(64, 128)",241,-0.0014760177551315643,0.0012396076083550948,-6.2007773613081814e-06,0.0005682318957770389,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0042,pilot_v3_rotated_rect,sample_052,test,rotated_rect,0.0,-0.001,0.012,0.009,0.0025,-10.0,0,,3,201,"(3, 201)","(64, 128)",539,-0.0016282715473984032,0.0015724695679021137,-2.7966587833114436e-05,0.0005659517291786053,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0043,pilot_v3_rotated_rect,sample_053,test,rotated_rect,0.003,0.001,0.016,0.007,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",561,-0.001995375561380246,0.001702153809559288,-2.1049655880761196e-05,0.0008034419415283577,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0044,pilot_v3_rotated_rect,sample_055,test,rotated_rect,0.0015,-0.001,0.014,0.008,0.002,20.0,0,,3,201,"(3, 201)","(64, 128)",561,-0.0014170031944792866,0.0017858126049606821,-2.1150858164216208e-05,0.0005747279069102336,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0045,pilot_v3_rotated_rect,sample_056,test,rotated_rect,-0.003,0.001,0.008,0.006,0.0025,-30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0012215696672594934,0.0012149895406257125,1.8298211196190436e-05,0.0004612097246560809,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0046,pilot_v3_rotated_rect,sample_057,test,rotated_rect,0.0,0.0,0.012,0.009,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",540,-0.0022406273059882766,0.0021632290697196797,-4.770125953247644e-05,0.0008868203616308738,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0047,pilot_v3_rotated_rect,sample_058,test,rotated_rect,0.003,-0.001,0.016,0.007,0.0015,-10.0,0,,3,201,"(3, 201)","(64, 128)",561,-0.0015317017386697908,0.0015581619338881371,2.5974593980120706e-05,0.000653229697816847,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_p3_0048,pilot_v3_rotated_rect,sample_060,test,rotated_rect,0.0015,0.0,0.014,0.008,0.0025,30.0,0,,3,201,"(3, 201)","(64, 128)",560,-0.001516590870859541,0.001121112929627151,-9.147939423255865e-05,0.0005094266803110967,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0001,pilot_v7_topup_rotated_rect,sample_topup_001,val,rotated_rect,-0.003,0.0,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",241,-0.0005529708516382431,0.0006763354067319159,2.43012809744994e-05,0.00032238741210639896,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0002,pilot_v7_topup_rotated_rect,sample_topup_002,train,rotated_rect,-0.003,0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.000641136626834697,0.0006658701650247537,-2.2909454521727087e-05,0.00031702848841344143,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0003,pilot_v7_topup_rotated_rect,sample_topup_003,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007486753267771628,0.0006243354858844353,-1.532209029419986e-05,0.00033128799409190714,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0004,pilot_v7_topup_rotated_rect,sample_topup_004,train,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006146847728064656,0.0007670976087697057,-2.4088943244477856e-05,0.0003120945451637951,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0005,pilot_v7_topup_rotated_rect,sample_topup_005,test,rotated_rect,-0.0015,0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006262604414847183,0.0006184703888090816,4.187761967089705e-06,0.00030753406097647256,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0006,pilot_v7_topup_rotated_rect,sample_topup_006,test,rotated_rect,0.0,-0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005347115090800476,0.0005738282018427818,-2.7737912745878526e-06,0.00028361673783464157,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0007,pilot_v7_topup_rotated_rect,sample_topup_007,val,rotated_rect,-0.003,-0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005915074738671558,0.0005809086554101336,-2.2989098427898375e-06,0.0002823557394159685,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0008,pilot_v7_topup_rotated_rect,sample_topup_008,val,rotated_rect,-0.003,0.0,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005693025433255311,0.0007294816583563396,1.9371473743344417e-05,0.0003107020531197998,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0009,pilot_v7_topup_rotated_rect,sample_topup_009,train,rotated_rect,-0.003,0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007068709667609645,0.0006232117466316527,-7.323731379387119e-06,0.0003341711445964718,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0010,pilot_v7_topup_rotated_rect,sample_topup_010,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005826326316953543,0.000586330261725337,4.82957739699558e-06,0.00031231516627956913,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0011,pilot_v7_topup_rotated_rect,sample_topup_011,train,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005876988167863506,0.0005487091486398135,-4.030238298791204e-06,0.00029223321595309957,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0012,pilot_v7_topup_rotated_rect,sample_topup_012,test,rotated_rect,-0.0015,0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005957216852546691,0.000744795395395956,3.6469009303289806e-07,0.00033267657318463323,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0013,pilot_v7_topup_rotated_rect,sample_topup_013,val,rotated_rect,-0.003,-0.001,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0005876838992132772,0.0006565631218927621,1.0163727671469288e-05,0.0002977920790140339,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0014,pilot_v7_topup_rotated_rect,sample_topup_014,train,rotated_rect,-0.003,0.001,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006500271394486182,0.0007100552871182713,-1.8430461466883533e-06,0.0003373272512823939,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0015,pilot_v7_topup_rotated_rect,sample_topup_015,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007138491746697968,0.0007131317995324774,-2.5191985319922404e-05,0.00032317216395459755,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0016,pilot_v7_topup_rotated_rect,sample_topup_016,train,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.000867945983394797,0.0006424092555186717,-4.752227473799024e-05,0.00034796001074074724,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0017,pilot_v7_topup_rotated_rect,sample_topup_017,test,rotated_rect,-0.0015,0.001,0.008,0.006,0.001,-20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007046535509182656,0.0005184782989224953,-1.501950647538779e-05,0.0003396072757007832,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0018,pilot_v7_topup_rotated_rect,sample_topup_018,val,rotated_rect,-0.003,-0.001,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007293150437459874,0.0007264153354479548,-3.864711424480222e-05,0.0003388944669955638,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0019,pilot_v7_topup_rotated_rect,sample_topup_019,val,rotated_rect,-0.003,0.0,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007765041054560741,0.0005965602110787689,-2.788174798129096e-05,0.0003222630185865667,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0020,pilot_v7_topup_rotated_rect,sample_topup_020,train,rotated_rect,-0.003,0.001,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007868431995847536,0.0005870516489706921,-4.449445352955014e-05,0.00036473788773621875,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0021,pilot_v7_topup_rotated_rect,sample_topup_021,test,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0007750322263221808,0.0006769154925334558,-1.4163770308454225e-05,0.00035390147104041246,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0022,pilot_v7_topup_rotated_rect,sample_topup_022,test,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,-10.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0007133318502025012,0.0006144575794741743,-1.9386640503293497e-05,0.00033266057663795616,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0023,pilot_v7_topup_rotated_rect,sample_topup_023,val,rotated_rect,-0.003,-0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007436340429805002,0.0007819481902507641,8.265964986899984e-07,0.00035085952805977096,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0024,pilot_v7_topup_rotated_rect,sample_topup_024,train,rotated_rect,-0.003,0.0,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0008309586636019531,0.0006944709796825179,4.0841608612744505e-06,0.0003172901670912679,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0025,pilot_v7_topup_rotated_rect,sample_topup_025,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",237,-0.0006208940486569465,0.0006737239083254192,-1.1783210491748774e-05,0.00035108507426235137,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0026,pilot_v7_topup_rotated_rect,sample_topup_026,train,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.000647172947744027,0.0005293770024086332,-2.534114301063366e-05,0.0003055821172399932,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0027,pilot_v7_topup_rotated_rect,sample_topup_027,test,rotated_rect,-0.0015,0.001,0.008,0.006,0.001,10.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0006005445765441687,0.0005253881223637703,-2.0709489465711066e-05,0.0002922455050798356,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0028,pilot_v7_topup_rotated_rect,sample_topup_028,val,rotated_rect,-0.003,-0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.000766478789510308,0.0006610959821607318,-3.597667711206224e-05,0.00036593654660789477,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0029,pilot_v7_topup_rotated_rect,sample_topup_029,train,rotated_rect,-0.003,0.0,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007540101164447717,0.0005766456821662655,-3.630243876293865e-05,0.00030954730484936333,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0030,pilot_v7_topup_rotated_rect,sample_topup_030,train,rotated_rect,-0.003,0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0007175080794928529,0.0007372444233854995,-2.1252930996547293e-05,0.0003342389780784468,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0031,pilot_v7_topup_rotated_rect,sample_topup_031,train,rotated_rect,-0.0015,-0.001,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006336553689323707,0.0006677204437404528,-4.286566048177322e-05,0.00032114802355659395,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v7_0032,pilot_v7_topup_rotated_rect,sample_topup_032,test,rotated_rect,-0.0015,0.0,0.008,0.006,0.001,30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006512611776031433,0.0005820540952591075,-1.498397784301943e-05,0.0002961315417464958,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0001,pilot_v8_topup_rotated_rect,sample_topup_001,val,rotated_rect,0.0,0.0,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006862098290003212,0.0005964599017633625,-1.0085014321039616e-05,0.00031642891554186015,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0002,pilot_v8_topup_rotated_rect,sample_topup_002,train,rotated_rect,0.0,0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0008140681737694769,0.000598472823348399,-2.9981450578864387e-05,0.0003559815595272581,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0003,pilot_v8_topup_rotated_rect,sample_topup_003,train,rotated_rect,0.0015,-0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0007311984820181006,0.0004402745633956625,-2.4425423513430405e-05,0.00028267844585940784,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0004,pilot_v8_topup_rotated_rect,sample_topup_004,train,rotated_rect,0.0015,0.0,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006547816441560244,0.00058881554645051,-1.6551315488828724e-05,0.0003199659596912083,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0005,pilot_v8_topup_rotated_rect,sample_topup_005,train,rotated_rect,0.0015,0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006657889922972916,0.000672459008318507,-2.5605197933089203e-05,0.0003116911253583852,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0006,pilot_v8_topup_rotated_rect,sample_topup_006,test,rotated_rect,0.003,-0.001,0.008,0.006,0.001,20.0,0,,3,201,"(3, 201)","(64, 128)",240,-0.0006550090255128626,0.0007242010807769809,-2.7611216262155235e-05,0.00031654279715537015,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0007,pilot_v8_topup_rotated_rect,sample_topup_007,val,rotated_rect,0.0,-0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0005883472505758236,0.0005358636057922724,-8.346562760088078e-06,0.0002556634498315706,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0008,pilot_v8_topup_rotated_rect,sample_topup_008,train,rotated_rect,0.0,0.0,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",238,-0.0006662388793134443,0.0006636084953564131,1.0387887597099397e-05,0.0003369293024903185,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0009,pilot_v8_topup_rotated_rect,sample_topup_009,train,rotated_rect,0.0,0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0006448925276299643,0.0005702459999394675,-2.3246547507824797e-05,0.0003105605301059901,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0010,pilot_v8_topup_rotated_rect,sample_topup_010,train,rotated_rect,0.0015,-0.001,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0007661539242030784,0.0007555225955066787,-1.183394218067491e-05,0.0003470871277638731,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
rot_v8_0011,pilot_v8_topup_rotated_rect,sample_topup_011,train,rotated_rect,0.0015,0.0,0.008,0.006,0.001,-30.0,0,,3,201,"(3, 201)","(64, 128)",239,-0.0007468086896859391,0.0005135166698535311,-8.11984711249493e-06,0.0002823956655631485,True,True,True,True,True,True,balanced pilot_v9 single-defect mixed sample
